,SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName,Product_Category
1502,806940,12,12960,108,BGH__108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1503,815188,12,12960,108,()IU108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1504,817683,19,12960,108,108,Thin-Jam Lock Nut 6,171.6,Meander,m,Smith,Mackenzie,M,Carter,Accessories
1505,825307,12,12960,108,10+++8,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1506,828731,12,12960,108,1__08,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1507,842844,12,12960,108,___108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1508,848385,12,12960,108,AW+108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1509,853391,12,12960,108,1S$08,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1510,857387,12,12960,108,108MNH,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1511,883199,12,12960,108,1-0?8,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1512,888732,12,12960,108,1A0F8,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1513,894074,12,12960,108,108%%,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1514,896837,12,12960,108,108hjk,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1515,896843,12,12960,108,ab>>108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1516,899602,12,12960,108,//108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1517,902420,12,12960,108,mk???108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1518,909325,12,12960,108,{{}}108,Thin-Jam Lock Nut 6,171.6,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1519,422222,9,14942,124,123,Lock Nut 22,89,Burt,r,Gringlesby,Nathan,W,Garcia,Accessories
1520,551757,4,14880,124,124,Lock Nut 22,89,Michel,e,DeFrance,Nathan,,Kumar,Accessories
1521,845654,4,14880,124,141,Lock Nut 22,89,Michel,e,DeFrance,Nathan,,Kumar,Accessories
1522,872250,4,14880,124,124,Lock Nut 22,89,,,,Nathan,,Kumar,Accessories
1523,877844,4,14880,124,124,Lock Nut 22,89,Michel,,,Nathan,,Kumar,Accessories
1524,877870,4,14880,124,124,Lock Nut 22,89,Michel,,DeFrance,Nathan,,Kumar,Accessories
1525,920606,12,14880,124,124,Lock Nut 22,89,Charlene,o,Locksley,Nathan,,Kumar,Accessories
1526,1019269,12,12960,124,124,Lock Nut 22,89,Charlene,o,Locksley,Mackenzie,M,Carter,Accessories
1527,422223,1,16629,138,137,Lock Nut 19,734.4,Abraham,e,Bennet,Rosa,,Cai,Accessories
1528,518178,19,8000,138,643,Lock Nut 19,734.4,Meander,m,Smith,Hunter,,Hughes,Accessories
1529,550151,19,8000,138,643,Lock Nut 19,734.4,,,,Hunter,,Hughes,Accessories
1530,551758,18,16560,138,138,Lock Nut 19,734.4,,,,Roger,E,Raje,Accessories
1531,551883,18,16560,138,138,Lock Nut 19,734.4,Anne,i,Ringer,Roger,E,Raje,Accessories
1532,552073,18,16560,138,138,Lock Nut 19,734.4,,i,Ringer,Roger,E,Raje,Accessories
1533,422224,16,18557,154,153,Lock Washer 11,570,Sylvia,a,Panteley,Thomas,,Davis,Accessories
1534,551759,10,18480,154,154,Lock Washer 11,570,Sheryl,u,Hunter,Terri,L,Duffy,Accessories
1535,853505,21,18480,154,154,Lock Washer 11,570,Dirk,t,Stringer,Terri,L,Duffy,Accessories
1536,422251,3,10372,74,577,Hex Nut 4,158,Cheryl,a,Carson,Jorge,,Leitão,Components
1537,459827,3,320,74,577,Hex Nut 4,158,Cheryl,a,Carson,Alan,,Guo,Components
1538,477188,3,320,74,579,Hex Nut 4,158,Cheryl,a,Carson,Alan,,Guo,Components
1539,483402,3,320,74,579,Hex Nut 4,158,,,,Alan,,Guo,Components
1540,485291,3,320,74,579,Hex Nut 4,158,Cheryl,,,Alan,,Guo,Components
1541,485626,3,320,74,579,Hex Nut 4,158,Cheryl,a,,Alan,,Guo,Components
1542,492960,3,320,74,579,Hex Nut 4,158,ch,a,,Alan,,Guo,Components
1543,620072,3,320,74,579,Hex Nut 4,158,Cheryl,a,Carson,?,?,?,Components
1544,422252,16,2059,87,590,External Lock Washer 6,489.6,Sylvia,a,Panteley,Barbara,,Raji,Accessories
1545,459828,16,11760,87,590,External Lock Washer 6,489.6,Sylvia,a,Panteley,Kimberly,J,Cooper,Accessories
1546,477189,16,11760,87,592,External Lock Washer 6,489.6,Sylvia,a,Panteley,Kimberly,J,Cooper,Accessories
1547,627144,16,11760,87,592,External Lock Washer 6,489.6,,,,Kimberly,J,Cooper,Accessories
1548,422585,4,8438,234,233,"LL Road Frame - Red, 60",337.22,Michel,e,DeFrance,Jack,L,Wang,
1549,553272,18,8320,234,234,"LL Road Frame - Red, 60",337.22,,i,Ringer,Isabelle,C,Barnes,
1550,553336,18,8320,234,234,"LL Road Frame - Red, 60",337.22,Anne,i,Ringer,Isabelle,C,Barnes,
1551,553462,18,8320,234,234,"LL Road Frame - Red, 60",337.22,,i,Ringer,Isabelle,C,Barnes,
1552,840698,2,6400,234,234,"LL Road Frame - Red, 60",337.22,Reginald,l,Blotchet-Halls,Emmanuel,,Suri,
1553,422586,1,17477,391,390,"LL Touring Frame - Yellow, 62",333.42 R.s.,Abraham,e,Bennet,Shannon,D,Ye,Components
1554,444592,1,17477,391,390,"LL Touring Frame - Yellow, 62",333.42,Abraham,e,Bennet,Shannon,D,Ye,Components
1555,553282,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,r,Green,Sean,L,Reed,Components
1556,587417,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,,,Green,Sean,L,Reed,Components
1557,588374,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,,Green,Sean,L,Reed,Components
1558,589076,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42,Marjorie,,,Sean,L,Reed,Components
1559,940432,7,17280,391,391,"LL Touring Frame - Yellow, 62",333.42 $$,Marjorie,r,Green,Sean,L,Reed,Components
1560,954464,7,17280,391,391,"LL Touring Frame - Yellow, 62",Eur 333.42,Marjorie,r,Green,Sean,L,Reed,Components
1561,422587,1,13261,438,437,HL Road Tire,32.6,Abraham,e,Bennet,Marcus,L,Peterson,Components
1562,423642,1,13261,438,437ER,HL Road Tire,32.6,Abraham,e,Bennet,Marcus,L,Peterson,Components
1563,423817,1,13261,438,437ER,HL Road Tire,12.6,Abraham,e,Bennet,Marcus,L,Peterson,Components
1564,426078,1,13261,438,437ER,HL Road Tire###,32.6,Abraham,e,Bennet,Marcus,L,Peterson,Components
1565,427401,1,13261,438,437,HL Road Tire###,32.6,Abraham,e,Bennet,Marcus,L,Peterson,Components
1566,429074,1,13261,438,437,HL Road Tire,32.6INR,Abraham,e,Bennet,Marcus,L,Peterson,Components
1567,553285,6,13040,438,438,HL Road Tire,32.6,Ann,u,Dull,Madison,S,Powell,Components
1568,698915,13,1120,438,438,HL Road Tire,32.6,Stearns,a,MacFeather,Amber,,Phillips,Components
1569,805054,13,13040,438,438,HL Road Tire,32.6,Stearns,a,MacFeather,Madison,S,Powell,Components
1570,989527,6,13040,438,438,HL Road Tire,22.6,Ann,u,Dull,Madison,S,Powell,Components
1571,422589,1,18804,484,483,"Touring-3000 Blue, 50",742.35,Abraham,e,Bennet,Toni,M,Sullivan,
1572,429322,8,18804,484,483,"Touring-3000 Blue, 50",742.35,Morningstar,r,Greene,Toni,M,Sullivan,
1573,553288,4,18560,484,484,"Touring-3000 Blue, 50",742.35,Michel,e,DeFrance,Thomas,,Gonzales,
1574,873214,4,18560,484,484,"Touring-3000 Blue, 50",742.35,,,,Thomas,,Gonzales,
1575,918965,12,16640,484,484,"Touring-3000 Blue, 50",742.35,Charlene,o,Locksley,Rosa,A,Lu,
1576,422590,18,10973,501,500,HL Bottom Bracket,121.49,Anne,i,Ringer,Karen,A,Roberts,Components
1577,553289,21,10720,501,501,HL Bottom Bracket,121.49,Dirk,t,Stringer,Julie,,Becker,Components
1578,785853,4,10720,501,501,HL Bottom Bracket,121.49,Michel,e,DeFrance,Julie,,Becker,Components
1579,974141,21,10720,501,514,HL Bottom Bracket,121.49,Dirk,t,Stringer,Julie,,Becker,Components
1580,422608,2,5784,48,47,Thin-Jam Hex Nut 13,73.8,Reginald,l,Blotchet-Halls,Dustin,,Xie,Accessories
1581,553260,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,Abraham,e,Bennet,Drew,D,Rai,Accessories
1582,554026,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,Abraham,e,,Drew,D,Rai,Accessories
1583,554090,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,,e,,Drew,D,Rai,Accessories
1584,554664,1,5760,48,48,Thin-Jam Hex Nut 13,73.8,,e,Bennet,Drew,D,Rai,Accessories
1585,822423,7,5760,48,48,Thin-Jam Hex Nut 13,73.8,Marjorie,r,Green,Drew,D,Rai,Accessories
1586,869814,7,13600,48,48,Thin-Jam Hex Nut 13,73.8,Marjorie,r,Green,Martin,,Rodriguez,Accessories
1587,942278,1,5760,48,48,,,,,,,,,Accessories
1588,969983,1,5760,48,61,Thin-Jam Hex Nut 13,73.8,Abraham,e,Bennet,Drew,D,Rai,Accessories
1589,422614,3,7111,141,140,Lower Head Race,184.8,Cheryl,a,Carson,Gabriella,,Cook,Components
1590,553266,21,7040,141,141,Lower Head Race,184.8,Dirk,t,Stringer,Frederick,,Srini,Components
1591,784826,4,7040,141,141,Lower Head Race,184.8,Michel,e,DeFrance,Frederick,,Srini,Components
1592,951078,21,7040,141,154,Lower Head Race,184.8,Dirk,t,Stringer,Frederick,,Srini,Components
1593,422617,4,2895,188,187,ML Mountain Seat Assembly,147.14,Michel,e,DeFrance,Bruce,L,Alonso,Components
1594,553269,20,2800,188,188,ML Mountain Seat Assembly,147.14,,t,Straight,Brittany,,Hughes,Components
1595,553395,20,2800,188,188,ML Mountain Seat Assembly,147.14,Dean,t,Straight,Brittany,,Hughes,Components
1596,553459,20,2800,188,188,ML Mountain Seat Assembly,147.14,,t,Straight,Brittany,,Hughes,Components
1597,837572,3,2800,188,188,ML Mountain Seat Assembly,147.14,Cheryl,a,Carson,Brittany,,Hughes,Components
1598,422621,21,607,251,250,"HL Mountain Frame - Black, 46",1349.6,Dirk,t,Stringer,Alexandra,J,Henderson,
1599,553273,11,480,251,251,"HL Mountain Frame - Black, 46",1349.6,Livia,a,Karsen,Alex,M,Carter,
1600,997186,18,480,251,251,"HL Mountain Frame - Black, 46",1349.6,Anne,i,Ringer,Alex,M,Carter,
1601,1008570,11,480,251,251,"HL Mountain Frame - Black, 46",1349.6kdl,Livia,a,Karsen,Alex,M,Carter,
1602,1014227,11,480,251,251,"HL Mountain Frame - Black, 46",1349.6,Null,Null,Null,Null,Null,Null,
1603,1022521,11,480,251,251sdt,"HL Mountain Frame - Black, 46",1349.6,Livia,a,Karsen,Alex,M,Carter,
1604,1022543,11,480,251,251sdt,"HL Mountain Frame - Black, 46",1349.6,,,,,,,
1605,422624,22,16150,298,297,"Road-250 Black, 44",2443.35,Johnson,h,White,Renee,,Alonso,Bikes
1606,553276,10,16000,298,298,"Road-250 Black, 44",2443.35,Sheryl,u,Hunter,Raul,,Xu,Bikes
1607,812976,17,4080,298,298,"Road-250 Black, 44",2443.35,Albert,i,Ringer,Christy,,Goel,Bikes
1608,834942,17,16000,298,298,"Road-250 Black, 44",2443.35,Albert,i,Ringer,Raul,,Xu,Bikes
1609,459791,15,11680,15,13,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1610,466049,15,11680,15,13##erdf,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1611,469641,15,11680,15,13$$123,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1612,470443,15,11680,15,13%acdF7,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1613,471681,15,11680,15,13<<>>ert,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1614,472560,15,11680,15,13==,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1615,473623,15,11680,15,13>>,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1616,474693,15,11680,15,13//,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1617,475987,15,11680,15,13()(),Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1618,476682,15,11680,15,13ertt,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1619,477216,15,11680,15,15,Decal 2,130.4,Michael,',O'Leary,Kevin,,Baker,Accessories
1620,627171,15,11680,15,15,Decal 2,130.4,,,,Kevin,,Baker,Accessories
1621,459792,8,3840,32,30,Front Derailleur Cage,561.6,Morningstar,r,Greene,Cheryl,A,Ramos,Components
1622,477154,8,3840,32,32,Front Derailleur Cage,561.6,Morningstar,r,Greene,Cheryl,A,Ramos,Components
1623,482546,8,3840,32,32,Front Derailleur Cage,561.6,Morning,r,Greene,Cheryl,A,Ramos,Components
1624,483926,8,3840,32,32,Front Derailleur Cage,561.6,Morning,r,Grne,Cheryl,A,Ramos,Components
1625,459793,21,15280,45,43,Thin-Jam Hex Nut 6,146.4,Dirk,t,Stringer,Olivia,,Perry,Accessories
1626,514498,21,15280,45,45,Thin-Jam Hex Nut 6,146.4,Dirk,t,Stringer,Olivia,,Perry,Accessories
1627,518172,22,6720,45,550,Thin-Jam Hex Nut 6,146.4,Johnson,h,White,Evan,C,Sanders,Accessories
1628,459794,14,7440,62,60,Hex Nut 23,76.6$,Heather,c,McBadden,Gilbert,L,Hu,Components
1629,459858,14,7440,62,60,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1630,459986,14,7440,62,60,Hex Nut 23,$$ 76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1631,463408,14,7440,62,60,Hex Nut 23,76.6 EUR,Heather,c,McBadden,Gilbert,L,Hu,Components
1632,472998,14,7440,62,60,Hex Nut 23,Eur76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1633,477156,14,7440,62,62,Hex Nut 23,76.6 EUR,Heather,c,McBadden,Gilbert,L,Hu,Components
1634,477845,14,7440,62,62,Hex Nut 23,Eur76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1635,485657,14,7440,62,62,Hex Nut 23,R.s 76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1636,496563,14,7440,62,62,Hex Nut 23,76.6$,Heather,c,McBadden,Gilbert,L,Hu,Components
1637,505600,14,7440,62,62erto,Hex Nut 23,R.s 76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1638,508066,14,7440,62,62erto,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1639,592456,14,7440,62,62erto,Hex Nut 23,76.6 /-,Heather,c,McBadden,Gilbert,L,Hu,Components
1640,594374,14,7440,62,62,Hex Nut 23,76.6 /-,Heather,c,McBadden,Gilbert,L,Hu,Components
1641,719818,14,7440,62,62,Hex Nut 23,76.6,Heather,c,McBadden,Gilbert,L,Hu,Components
1642,459795,7,19360,79,77,LL Hub,640,Marjorie,r,Green,Wendy,,Sanz,Components
1643,477157,7,19360,79,79,LL Hub,640,Marjorie,r,Green,Wendy,,Sanz,Components
1644,589555,7,19360,79,79,LL Hub,640,Marjorie,,,Wendy,,Sanz,Components
1645,590578,7,19360,79,79,LL Hub,640,Marjorie,r,,Wendy,,Sanz,Components
1646,592777,7,19360,79,79,LL Hub,640,,r,,Wendy,,Sanz,Components
1647,593150,7,19360,79,79,LL Hub,640,,r,Green,Wendy,,Sanz,Components
1648,594331,7,19360,79,79,LL Hub,640,,,Green,Wendy,,Sanz,Components
1649,595565,7,19360,79,79,LL Hub,640,,,,Wendy,,Sanz,Components
1650,459796,20,11040,92,90,Internal Lock Washer 4,0,Dean,t,Straight,Karl,,Raje,Components
1651,477158,20,11040,92,92,Internal Lock Washer 4,0,Dean,t,Straight,Karl,,Raje,Components
1652,459797,13,3200,109,107,Thin-Jam Lock Nut 3,516,Stearns,a,MacFeather,Cara,R,Guo,Accessories
1653,477222,13,3200,109,109,Thin-Jam Lock Nut 3,516,Stearns,a,MacFeather,Cara,R,Guo,Accessories
1654,459798,5,5120,125,123,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes,Accessories
1655,477159,5,5120,125,125,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes,Accessories
1656,705732,5,5120,125,125t,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes,Accessories
1657,706665,5,5120,125,125r,Lock Nut 23,89.2,Innes,e,del Castillo,David,J,Byrnes,Accessories
1658,459799,19,6800,139,137,Lock Nut 18,552,Meander,m,Smith,Faith,L,Patterson,Accessories
1659,514504,19,6800,139,139,Lock Nut 18,552,Meander,m,Smith,Faith,L,Patterson,Accessories
1660,459800,11,8720,155,153,Metal Angle,666.4 %$$,Livia,a,Karsen,Jaime,E,Jimenez,Components
1661,477161,11,8720,155,155,Metal Angle,666.4 %$$,Livia,a,Karsen,Jaime,E,Jimenez,Components
1662,504660,11,8720,155,155,Metal Angle,666.4,Livia,a,Karsen,Jaime,E,Jimenez,Components
1663,504916,11,8720,155,155,Metal Angle,R.s. 666.4,Livia,a,Karsen,Jaime,E,Jimenez,Components
1664,622260,11,8720,155,155,Metal Angle,EUR 666.4 $$,Livia,a,Karsen,Jaime,E,Jimenez,Components
1665,703248,11,8720,155,155ryt%,Metal Angle,EUR 666.4 $$,Livia,a,Karsen,Jaime,E,Jimenez,Components
1666,704487,11,8720,155,155ryt%,Metal Angle,666.4,Livia,a,Karsen,Jaime,E,Jimenez,Components
1667,709104,11,8720,155,155ryt%,Metal Angle,GBP 666.4,Livia,a,Karsen,Jaime,E,Jimenez,Components
1668,709614,11,8720,155,155,Metal Angle,GBP 666.4,Livia,a,Karsen,Jaime,E,Jimenez,Components
1669,459801,4,880,172,170,Paint - Red,98.6,Michel,e,DeFrance,Allen,O,Lopez,Bikes Color
1670,477162,4,880,172,172,Paint - Red,98.6,Michel,e,DeFrance,Allen,O,Lopez,Bikes Color
1671,459802,17,12320,185,183,HL Road Rim,0,Albert,i,Ringer,Lawrence,S,Alonso,Components
1672,514507,17,12320,185,185,HL Road Rim,0,Albert,i,Ringer,Lawrence,S,Alonso,Components
1673,518181,18,3760,185,690,HL Road Rim,0,Anne,i,Ringer,Charles,J,Strange,Components
1674,550154,18,3760,185,690,HL Road Rim,0,,,,Charles,J,Strange,Components
1675,627118,17,12320,185,185,HL Road Rim,0,,,,Lawrence,S,Alonso,Components
1676,649563,10,3760,185,690,HL Road Rim,0,Anne,i,Ringer,Charles,J,Strange,Components
1677,459803,10,4480,202,200,Stem,846.4,Sheryl,u,Hunter,Connor,L,Mitchell,Components
1678,477164,10,4480,202,202,Stem,846.4,Sheryl,u,Hunter,Connor,L,Mitchell,Components
1679,459804,3,16400,219,217,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,Carson,Robert,A,Chen,
1680,477165,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,Carson,Robert,A,Chen,
1681,483379,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,,,,Robert,A,Chen,
1682,485268,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,,,Robert,A,Chen,
1683,485603,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,Cheryl,a,,Robert,A,Chen,
1684,492937,3,16400,219,219,"Long-Sleeve Logo Jersey, M",49.99,ch,a,,Robert,A,Chen,
1685,459805,16,8080,232,230,"LL Road Frame - Red, 52",337.22,Sylvia,a,Panteley,Ian,,Stewart,
1686,514510,16,8080,232,232,"LL Road Frame - Red, 52",337.22,Sylvia,a,Panteley,Ian,,Stewart,
1687,627121,16,8080,232,232,"LL Road Frame - Red, 52",337.22,,,,Ian,,Stewart,
1688,459806,9,240,249,247,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,Adriana,,Suri,
1689,514511,9,240,249,249,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,Adriana,,Suri,
1690,702498,9,240,249,249,"HL Mountain Frame - Black, 44",1349.6,Burt,r,Gringlesby,1,1,1,
1691,459807,1,2160,265,263,"Road-650 Red, 60",782.99,Abraham,e,Bennet,Benjamin,E,Russell,
1692,477168,1,2160,265,265,"Road-650 Red, 60",782.99,Abraham,e,Bennet,Benjamin,E,Russell,
1693,459808,18,14080,282,280,"Mountain-100 Black, 44",3374.99,Anne,i,Ringer,Melody,A,Dominguez,
1694,477169,18,14080,282,282,"Mountain-100 Black, 44",3374.99,Anne,i,Ringer,Melody,A,Dominguez,
1695,459809,7,5760,295,293,"Road-250 Red, 48",2443.35,Marjorie,r,Green,Drew,D,Rai,
1696,514451,7,5760,295,295,"Road-250 Red, 48",2443.35,Marjorie,r,Green,Drew,D,Rai,
1697,518188,8,16960,295,800,"Road-250 Red, 48",2443.35,Morningstar,r,Greene,Samantha,K,Taylor,
1698,459810,1,17680,312,310,HL Headset,124.73,Abraham,e,Bennet,Sierra,,Hernandez,Components
1699,477171,1,17680,312,312,HL Headset,124.73,Abraham,e,Bennet,Sierra,,Hernandez,Components
1700,459811,17,9840,329,327,ML Mountain Rear Wheel,236.025,Albert,i,Ringer,Jimmy,,Carlson,Components
1701,477172,17,9840,329,329,ML Mountain Rear Wheel,236.025,Albert,i,Ringer,Jimmy,,Carlson,Components
1702,627127,17,9840,329,329,ML Mountain Rear Wheel,236.025,,,,Jimmy,,Carlson,Components
1703,459812,6,1520,342,340,"HL Road Frame - Black, 62",1431.5,Ann,u,Dull,Anna,J,Martinez,Components
1704,477173,6,1520,342,342,"HL Road Frame - Black, 62",1431.5,Ann,u,Dull,Anna,J,Martinez,Components
1705,459813,23,13440,359,357,"Women's Tights, L",74.99,Akiko,o,Yokomoto,Marie,,Moreno,
1706,477174,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,Yokomoto,Marie,,Moreno,
1707,589573,23,13440,359,359,"Women's Tights, L",74.99,,o,Yokomoto,Marie,,Moreno,
1708,591658,23,13440,359,359,"Women's Tights, L",74.99,,,Yokomoto,Marie,,Moreno,
1709,592923,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,Yokomoto,Marie,,Moreno,
1710,595201,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,NIL,Marie,,Moreno,
1711,595710,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,NIL,Marie,,Moreno,
1712,600071,23,13440,359,359,"Women's Tights, L",74.99,,o,NIL,Marie,,Moreno,
1713,605432,23,13440,359,359,"Women's Tights, L",74.99,Akiko,o,,Marie,,Moreno,
1714,609599,23,13440,359,359,"Women's Tights, L",74.99,,o,,Marie,,Moreno,
1715,612502,23,13440,359,359,"Women's Tights, L",74.99,,o,Yokomoto,Marie,,Moreno,
1716,613393,23,13440,359,359,"Women's Tights, L",74.99,,,Yokomoto,Marie,,Moreno,
1717,614651,23,13440,359,359,"Women's Tights, L",74.99,,,,Marie,,Moreno,
1718,614843,23,13440,359,359,"Women's Tights, L",74.99,Akiko,,,Marie,,Moreno,
1719,459814,15,15360,375,373,Water Bottle - 30 oz.,4.99,Michael,',O'Leary,Omar,L,Tang,Accessories
1720,459878,15,15360,375,373,Water Bottle - 30 oz.,4.99/-,Michael,',O'Leary,Omar,L,Tang,Accessories
1721,477175,15,15360,375,375,Water Bottle - 30 oz.,4.99,Michael,',O'Leary,Omar,L,Tang,Accessories
1722,627130,15,15360,375,375,Water Bottle - 30 oz.,4.99,,,,Omar,L,Tang,Accessories
1723,704142,15,15360,375,375,Water Bottle - 30 oz.,4.99Euro,Michael,',O'Leary,Omar,L,Tang,Accessories
1724,713415,15,15360,375,375,Water Bottle - 30 oz.,4.99$,Michael,',O'Leary,Omar,L,Tang,Accessories
1725,719966,15,15360,375,375,Water Bottle - 30 oz.,$4.99 ,Michael,',O'Leary,Omar,L,Tang,Accessories
1726,732997,15,15360,375,375,Water Bottle - 30 oz.,4.99Rs,Michael,',O'Leary,Omar,L,Tang,Accessories
1727,459815,5,17040,389,387,"Short-Sleeve Classic Jersey, XL",53.99,Innes,e,del Castillo,Samuel,V,Russell,
1728,514457,5,17040,389,389,"Short-Sleeve Classic Jersey, XL",53.99,Innes,e,del Castillo,Samuel,V,Russell,
1729,459816,21,18960,405,403,"LL Touring Frame - Yellow, 50",333.42,Dirk,t,Stringer,Tristan,M,Wood,
1730,477177,21,18960,405,405,"LL Touring Frame - Yellow, 50",333.42,Dirk,t,Stringer,Tristan,M,Wood,
1731,459817,14,11120,422,420,"LL Mountain Frame - Silver, 42",264.05,Heather,c,McBadden,Katelyn,,Rogers,Components
1732,477178,14,11120,422,422,"LL Mountain Frame - Silver, 42",264.05,Heather,c,McBadden,Katelyn,,Rogers,Components
1733,459818,3,2800,435,433,HL Mountain Tire,35,Cheryl,a,Carson,Brittany,,Hughes,Components
1734,514460,3,2800,435,435,HL Mountain Tire,35,Cheryl,a,Carson,Brittany,,Hughes,Components
1735,518197,4,14000,435,940,HL Mountain Tire,35,Michel,e,DeFrance,Melanie,N,Alexander,Components
1736,459819,20,14720,452,450,HL Touring Handlebars,91.57,Dean,t,Straight,Nancy,E,Chapman,Components
1737,477180,20,14720,452,452,HL Touring Handlebars,91.57,Dean,t,Straight,Nancy,E,Chapman,Components
1738,459820,13,6880,469,467,"Touring-3000 Yellow, 58",742.35,Stearns,a,MacFeather,Fernando,L,Williams,
1739,477181,13,6880,469,469,"Touring-3000 Yellow, 58",742.35,Stearns,a,MacFeather,Fernando,L,Williams,
1740,459821,2,18320,482,480,"Road-750 Black, 58",539.99,Reginald,l,Blotchet-Halls,Tasha,,Shan,Bikes
1741,514463,2,18320,482,482,"Road-750 Black, 58",539.99,Reginald,l,Blotchet-Halls,Tasha,,Shan,Bikes
1742,459822,19,10480,499,497,LL Bottom Bracket,53.99,Meander,m,Smith,Joseph,,Rodriguez,Components
1743,514464,19,10480,499,499,LL Bottom Bracket,53.99,Meander,m,Smith,Joseph,,Rodriguez,Components
1744,462094,2,240,2,11,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri,Components
1745,477215,2,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri,Components
1746,590126,2,240,2,2,Bearing Ball,0.8,,,,,,,Components
1747,704221,2,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,1,1,1,Components
1748,714465,,240,2,2,Bearing Ball,0.8,Reginald,l,Blotchet-Halls,Adriana,,Suri,Components
1749,717107,2,240,2,2,Bearing Ball,0.8,Reginald,l,Nil,Adriana,,Suri,Components
1750,720070,2,240,2,2,Bearing Ball,0.8,Regald,,Blot_Hl,Adriana,,Suri,Components
